phenotype,Rv0678,Rv2983,atpE,ddn,eis,embB,ethA,fabG1,fbiA,fbiB,fbiC,fgd1,gid,gyrA,gyrB,inhA,katG,mmpL5,pepQ,pncA,rplC,rpoB,rpsL,rrl,rrs,tlyA
Susceptible,0.071428575,7.987452e-25,0.071428575,0.071428575,0.071428575,2.8923367e-23,0.071428575,2.008007e-24,2.6455562e-22,0.071428575,0.071428575,2.185849e-24,6.1824607e-22,1.1645022e-23,2.652418e-22,0.071428575,2.789933e-27,1.7934076e-23,0.071428575,0.071428575,0.071428575,2.7740202e-23,0.071428575,0.071428575,0.071428575,4.1285683e-22
Susceptible,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,3.204326e-14,0.04347826,0.04347826,0.04347826,4.333055e-14,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,4.3724093e-13
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,5.530726e-12,8.2447396e-11,9.598014e-12,0.05263158,0.05263158,1.3313213e-13,1.5028251e-11,0.05263158,0.05263158,0.05263158,1.4818985e-11,0.05263158,0.05263158,0.05263158,1.01675425e-10
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,5.530726e-12,8.2447396e-11,9.598014e-12,0.05263158,0.05263158,1.3313213e-13,1.5028251e-11,0.05263158,0.05263158,0.05263158,1.4818985e-11,0.05263158,0.05263158,0.05263158,1.01675425e-10
Susceptible,1.8331228e-14,0.05882353,0.05882353,0.05882353,0.05882353,2.076712e-15,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.6512338e-16,1.542923e-14,8.917596e-16,0.05882353,0.05882353,1.5216786e-18,1.3656868e-15,0.05882353,0.05882353,0.05882353,1.6939448e-15,0.05882353,0.05882353,0.05882353,1.3080014e-14
Susceptible,0.05263158,2.5984735e-14,0.05263158,0.05263158,0.05263158,2.476934e-13,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,1.262144e-13,0.05263158,0.05263158,9.65816e-15,8.8422644e-14,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,2.3255343e-12,3.8414763e-13
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,3.222972e-13,7.8288435e-12,3.950307e-13,0.055555556,5.308143e-12,2.0719307e-15,1.2631292e-12,0.055555556,0.055555556,0.055555556,7.9274255e-13,0.055555556,0.055555556,0.055555556,1.4459444e-11
Susceptible,0.07692308,5.409696e-32,0.07692308,0.07692308,0.07692308,7.923307e-30,0.07692308,1.6224469e-31,1.3268391e-28,0.07692308,0.07692308,2.1829412e-31,4.015448e-28,1.6926419e-30,1.2697982e-28,0.07692308,2.9320887e-35,3.3558863e-30,0.07692308,0.07692308,0.07692308,5.8316813e-30,0.07692308,2.7403025e-29,0.07692308,2.5029874e-28
Susceptible,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,4.3848644e-07,1.1950098e-06,0.049999643,0.049999643,5.3875124e-07,0.049999643,0.049999643,0.049999643,0.049999643,0.049999643,1.1694723e-06,2.5499448e-06,1.3061407e-06
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.7697631e-15,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,3.9260594e-16,0.045454547,0.045454547,0.045454547,6.4525154e-16,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,9.897018e-15
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,4.031054e-10,0.055555556,0.055555556,0.055555556,0.055555556,5.4218907e-11,6.4951505e-10,9.673127e-11,0.055555556,0.055555556,2.3435897e-12,1.3620576e-10,0.055555556,0.055555556,0.055555556,1.53766e-10,0.055555556,0.055555556,0.055555556,6.185635e-10
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,2.114976e-14,4.293011e-14,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,7.865403e-15,1.976918e-13,1.9068297e-14,0.05882353,0.05882353,1.0809938e-16,3.3205152e-14,0.05882353,0.05882353,0.05882353,3.113255e-14,0.05882353,0.05882353,0.05882353,2.1957578e-13
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,1.0209781e-28,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,1.3021294e-29,1.8802549e-26,6.548495e-29,0.05882353,0.05882353,1.5609345e-33,1.7204811e-28,0.05882353,5.059572e-36,0.05882353,2.0015648e-28,0.05882353,0.05882353,0.05882353,1.6168237e-26
Susceptible,0.05,0.05,0.05,0.05,0.05,7.379515e-11,0.05,0.05,0.05,0.05,0.05,1.3678096e-11,0.05,2.4674002e-11,0.05,0.05,0.05,4.869094e-11,0.05,0.05,0.05,3.7742816e-11,0.05,0.05,0.05,4.6748627e-10
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.422198e-20,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.8265541e-21,0.04761905,0.04761905,0.04761905,3.976239e-21,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.172519e-20,0.04761905,8.6377605e-20
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.969123e-16,0.04761905,0.04761905,0.04761905,6.313016e-16,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.800771e-15,3.3605294e-14,8.642908e-15
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.1991413e-13,1.9046644e-14,0.045454547,0.045454547,0.045454547,1.9543076e-14,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.735839e-13
Susceptible,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,8.4520165e-18,0.06666667,0.06666667,0.06666667,3.3478638e-18,0.06666667,1.2541398e-18,7.504747e-17,6.5558745e-18,4.8555687e-17,0.06666667,2.7139738e-20,5.264438e-18,5.1407055e-17,0.06666667,0.06666667,1.0400323e-17,0.06666667,0.06666667,0.06666667,3.6890075e-17
Susceptible,7.233427e-39,0.07692308,0.07692308,0.07692308,0.07692308,1.2348e-41,0.07692308,0.07692308,0.07692308,8.88e-43,0.07692308,2.8e-44,1.967576e-39,2.66e-43,2.88201e-40,0.07692308,0.0,2.054e-42,0.07692308,0.07692308,1.101e-42,2.427e-42,0.07692308,0.07692308,9.268053e-38,1.172064e-39
Susceptible,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,1.6345031e-11,0.04347826,0.04347826,0.04347826,2.5582553e-11,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,2.0516686e-10
Susceptible,0.049835343,0.049835343,0.049835343,0.049835343,0.049835343,0.049835343,0.049835343,0.049835343,0.049835343,0.049835343,0.049835343,0.049835343,0.0006214263,0.00039872815,0.049835343,0.049835343,0.049835343,0.00041368254,0.049835343,0.049835343,0.049835343,0.00044484413,0.049835343,0.0008360168,0.049835343,0.0005784977
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.6235332e-19,7.202456e-21,0.04761905,0.04761905,0.04761905,9.848722e-21,0.04761905,0.04761905,0.04761905,1.4911672e-20,0.04761905,0.04761905,0.04761905,3.116801e-19
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.192766e-21,0.04761905,0.04761905,0.04761905,0.04761905,6.963678e-21,0.04761905,0.04761905,6.309277e-22,0.04761905,0.04761905,0.04761905,1.2822286e-21,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,5.030218e-20
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,7.7051693e-19,6.9534576e-17,1.8070656e-18,0.05882353,0.05882353,2.7200071e-21,4.113566e-18,0.05882353,4.86212e-23,3.324742e-18,3.5256402e-18,0.05882353,0.05882353,0.05882353,7.2250746e-17
Susceptible,0.0625,0.0625,0.0625,0.0625,2.713435e-25,0.0625,0.0625,0.0625,0.0625,2.9172717e-25,0.0625,3.596485e-26,2.7444597e-23,1.9961569e-25,0.0625,0.0625,7.9885144e-30,6.7917665e-25,0.0625,5.7043638e-31,0.0625,6.2850003e-25,0.0625,0.0625,0.0625,2.0155636e-23
Susceptible,0.05,0.05,0.05,0.05,6.4440927e-19,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.6144223e-19,0.05,0.05,0.05,9.341434e-19,0.05,0.05,0.05,1.0502817e-18,0.05,3.693524e-18,0.05,1.6183347e-17
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.1991413e-13,1.9046644e-14,0.045454547,0.045454547,0.045454547,1.9543076e-14,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.735839e-13
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,3.0425562e-12,0.04761905,4.5076065e-12,0.04761905,0.04761905,0.04761905,8.202627e-12,0.04761905,0.04761905,0.04761905,7.286278e-12,0.04761905,0.04761905,0.04761905,9.161611e-11
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.6963028e-22,3.659558e-24,0.04761905,0.04761905,0.04761905,4.166913e-24,1.8769736e-22,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.4233254e-22
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,1.346394e-20,4.039311e-20,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.9455425e-21,4.7959973e-19,1.0938425e-20,0.05882353,0.05882353,2.6899039e-24,2.7846602e-20,0.05882353,0.05882353,0.05882353,2.4046607e-20,0.05882353,0.05882353,0.05882353,5.9732485e-19
Susceptible,0.07692308,0.07692308,7.3894074e-26,0.07692308,0.07692308,2.1138747e-24,1.12826515e-23,0.07692308,0.07692308,0.07692308,1.6356278e-23,1.1839406e-25,6.447083e-23,4.1232732e-25,1.8330605e-23,1.7680902e-23,1.8812478e-29,1.6505256e-24,0.07692308,0.07692308,0.07692308,1.3879426e-24,0.07692308,0.07692308,0.07692308,7.7270466e-23
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,3.579408e-18,0.045454547,0.045454547,0.045454547,5.7050816e-18,1.0028523e-16,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.3552476e-16
Susceptible,0.05263158,7.9490425e-15,0.05263158,0.05263158,0.05263158,9.159458e-14,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,4.052494e-14,2.3170146e-13,0.05263158,0.05263158,2.7494024e-14,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,1.6714252e-13,0.05263158,1.8951979e-13
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,4.8145644e-20,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.968282e-21,4.43334e-19,1.2582703e-20,0.05882353,0.05882353,1.0674346e-23,1.7532778e-20,0.05882353,4.2591483e-25,0.05882353,2.2330012e-20,0.05882353,0.05882353,0.05882353,3.2251172e-19
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,5.883971e-21,0.045454547,0.045454547,0.045454547,9.719772e-21,0.045454547,0.045454547,0.045454547,1.4234195e-20,0.045454547,0.045454547,0.045454547,3.9989088e-19
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,5.179016e-18,3.18041e-16,1.3594546e-17,0.055555556,0.055555556,4.1649145e-20,2.0233958e-17,0.055555556,1.6778603e-21,0.055555556,2.3629198e-17,0.055555556,0.055555556,0.055555556,2.5721577e-16
Susceptible,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,5.7232356e-21,0.04347826,0.04347826,0.04347826,5.8014227e-21,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,0.04347826,1.746136e-19
Susceptible,0.05,0.05,0.05,0.05,0.05,1.0105884e-20,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.5200381e-21,0.05,0.05,2.1658111e-24,2.6736792e-21,7.0082406e-20,0.05,0.05,0.05,0.05,0.05,0.05,7.203917e-20
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,5.179016e-18,3.18041e-16,1.3594546e-17,0.055555556,0.055555556,4.1649145e-20,2.0233958e-17,0.055555556,1.6778603e-21,0.055555556,2.3629198e-17,0.055555556,0.055555556,0.055555556,2.5721577e-16
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.099845e-12,4.2097402e-13,2.3453101e-12,0.05,0.05,3.502534e-13,0.05,0.05,0.05,0.05,0.05,0.05,9.5843585e-12,1.8571978e-12
Susceptible,0.05,0.05,0.05,0.05,0.05,6.542681e-14,0.05,0.05,0.05,0.05,0.05,0.05,2.3977044e-13,2.0771023e-14,0.05,0.05,0.05,2.1470337e-14,0.05,0.05,0.05,3.3818065e-14,0.05,0.05,0.05,1.8924762e-13
Susceptible,0.05,0.05,0.05,0.05,0.05,1.3619314e-11,0.05,0.05,4.586942e-11,0.05,0.05,0.05,0.05,5.5929384e-12,0.05,0.05,0.05,8.480944e-12,0.05,0.05,0.05,0.05,1.0656841e-11,0.05,0.05,6.75959e-11
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,1.9616409e-20,2.3510413e-18,6.3106475e-20,0.055555556,0.055555556,6.7738135e-23,9.280183e-20,0.055555556,1.7314686e-24,0.055555556,1.164169e-19,0.055555556,0.055555556,0.055555556,1.9040837e-18
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,2.0655429e-22,4.3484064e-20,8.023329e-22,0.055555556,0.055555556,3.60474e-25,1.1913389e-21,0.055555556,7.939278e-27,0.055555556,1.5923157e-21,0.055555556,0.055555556,0.055555556,3.3329323e-20
Susceptible,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,2.353657e-22,4.9906097e-20,1.4900899e-21,0.055555556,0.055555556,5.6680243e-25,1.3809286e-21,0.055555556,1.0561462e-25,0.055555556,2.5465329e-21,0.055555556,0.055555556,0.055555556,2.5523792e-20
Susceptible,0.06666667,0.06666667,9.4635715e-33,0.06666667,0.06666667,1.1190539e-30,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,1.5919514e-32,6.4149254e-29,1.1091806e-31,1.5619251e-29,0.06666667,5.233292e-37,3.9983373e-31,0.06666667,0.06666667,0.06666667,4.76004e-31,0.06666667,4.4888563e-30,0.06666667,6.537507e-29
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.2452034e-12,0.05,4.830444e-12,3.597648e-11,0.05,0.05,8.7355834e-12,0.05,0.05,0.05,7.776216e-12,0.05,0.05,0.05,9.7173006e-11
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,1.9376207e-16,0.05882353,0.05882353,0.05882353,0.05882353,5.6349677e-18,4.257348e-16,1.789082e-17,0.05882353,0.05882353,3.7116605e-20,2.6179668e-17,3.3760462e-16,0.05882353,0.05882353,3.881922e-17,0.05882353,0.05882353,0.05882353,2.836806e-16
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,7.6888185e-17,0.05263158,2.736289e-16,0.05263158,0.05263158,3.1054836e-18,0.05263158,4.790037e-18,0.05263158,0.05263158,0.05263158,1.8025285e-17,0.05263158,0.05263158,0.05263158,1.2868878e-17,0.05263158,0.05263158,0.05263158,5.6241474e-16
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,2.0567441e-13,0.05882353,0.05882353,0.05882353,0.05882353,1.4048848e-14,3.2247273e-13,3.5447163e-14,0.05882353,0.05882353,4.8568356e-16,3.455372e-14,0.05882353,8.290196e-17,0.05882353,4.886901e-14,0.05882353,0.05882353,0.05882353,2.2082695e-13
Susceptible,0.05,0.05,0.05,0.05,0.05,2.0226542e-13,0.05,0.05,7.60402e-13,0.05,0.05,0.05,0.05,6.182776e-14,0.05,0.05,0.05,1.08548987e-13,7.3786913e-13,0.05,0.05,0.05,0.05,0.05,0.05,1.120952e-12
Susceptible,0.0625,0.0625,0.0625,0.0625,0.0625,3.62392e-10,9.484828e-10,0.0625,6.5146943e-10,0.0625,0.0625,1.2855504e-10,1.0932578e-09,2.756565e-10,0.0625,0.0625,1.6538238e-11,2.5452662e-10,0.0625,0.0625,0.0625,3.8420755e-10,0.0625,0.0625,0.0625,6.6514266e-10
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,5.530726e-12,8.2447396e-11,9.598014e-12,0.05263158,0.05263158,1.3313213e-13,1.5028251e-11,0.05263158,0.05263158,0.05263158,1.4818985e-11,0.05263158,0.05263158,0.05263158,1.01675425e-10
Susceptible,0.05,1.5310239e-15,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,3.261767e-15,0.05,8.699655e-15,0.05,0.05,0.05,1.0340322e-14,0.05,0.05,0.05,1.4142821e-14,0.05,0.05,0.05,1.3299015e-13
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,1.1423138e-24,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,7.7755006e-26,7.584097e-24,0.05263158,4.496673e-30,3.9294308e-25,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,2.2291677e-22,3.985092e-23
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.7497134e-21,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,3.3491967e-22,0.045454547,0.045454547,0.045454547,3.818022e-22,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,1.625937e-20
Susceptible,0.06666667,3.3243357e-09,0.06666667,0.06666667,9.425237e-09,9.410605e-09,0.06666667,0.06666667,0.06666667,0.06666667,0.06666667,4.222505e-09,2.326541e-08,9.3337205e-09,0.06666667,0.06666667,8.0297163e-10,1.1850171e-08,2.4543027e-08,0.06666667,0.06666667,1.1856093e-08,0.06666667,0.06666667,0.06666667,1.9333354e-08
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.5688707e-13,1.9599517e-14,0.045454547,0.045454547,0.045454547,2.4806942e-14,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.3797533e-13
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,7.887893e-15,0.05882353,0.05882353,3.302892e-14,0.05882353,0.05882353,1.1501463e-15,4.7572535e-14,3.264585e-15,0.05882353,0.05882353,9.566371e-18,4.8448192e-15,0.05882353,0.05882353,0.05882353,5.6424617e-15,0.05882353,0.05882353,0.05882353,5.309722e-14
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,3.655257e-19,1.0283174e-20,0.045454547,0.045454547,0.045454547,1.0528479e-20,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.352156e-19
Susceptible,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,8.825012e-12,0.05,1.0019332e-11,0.05,0.05,0.05,2.6958297e-11,0.05,0.05,1.321649e-11,1.7699151e-11,0.05,0.05,0.05,2.9341327e-10
Susceptible,5.699151e-21,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,0.0625,1.166105e-23,3.269116e-21,5.797954e-23,0.0625,0.0625,1.9021168e-26,7.152011e-23,0.0625,6.5921943e-28,0.0625,1.1952353e-22,0.0625,0.0625,2.3893665e-20,1.932997e-21
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,8.217449e-12,1.13302596e-10,1.4233728e-11,0.05263158,0.05263158,2.2626806e-13,2.120617e-11,0.05263158,0.05263158,0.05263158,2.1665711e-11,0.05263158,0.05263158,0.05263158,1.3427995e-10
Susceptible,0.046531226,0.046531226,0.046531226,0.046531226,0.046531226,0.046531226,0.046531226,0.005233318,0.046531226,0.046531226,0.046531226,0.046531226,0.046531226,0.007909853,0.046531226,0.046531226,0.046531226,0.01219574,0.046531226,0.046531226,0.007781805,0.009007435,0.046531226,0.046531226,0.046531226,0.027247256
Susceptible,0.05882353,0.05882353,0.05882353,0.05882353,2.114976e-14,4.293011e-14,0.05882353,0.05882353,0.05882353,0.05882353,0.05882353,7.865403e-15,1.976918e-13,1.9068297e-14,0.05882353,0.05882353,1.0809938e-16,3.3205152e-14,0.05882353,0.05882353,0.05882353,3.113255e-14,0.05882353,0.05882353,0.05882353,2.1957578e-13
Susceptible,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,0.05263158,8.217449e-12,1.13302596e-10,1.4233728e-11,0.05263158,0.05263158,2.2626806e-13,2.120617e-11,0.05263158,0.05263158,0.05263158,2.1665711e-11,0.05263158,0.05263158,0.05263158,1.3427995e-10
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.3401612e-13,1.7588878e-14,0.045454547,0.045454547,0.045454547,2.2505228e-14,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,2.1721405e-13
Susceptible,3.7052707e-30,0.05,0.05,0.05,0.05,4.5756382e-32,0.05,0.05,0.05,0.05,0.05,0.05,0.05,1.8932079e-33,0.05,0.05,0.05,7.1901154e-33,0.05,0.05,0.05,0.05,0.05,2.0096764e-31,0.05,2.147901e-30
Susceptible,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,1.7904333e-22,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,2.2593246e-23,0.04761905,0.04761905,0.04761905,4.3350226e-23,0.04761905,0.04761905,0.04761905,0.04761905,0.04761905,4.397601e-22,0.04761905,1.8375207e-21
Susceptible,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,9.16379e-09,0.045454547,0.045454547,1.0277449e-09,9.745802e-09,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,0.045454547,3.492926e-08
